Level 32,Unit 3211,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3209,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3210,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3212,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3212,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3208,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3208,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 32,Unit 3205,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3301,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3301,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3302,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3306,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3306,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3308,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3308,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3311,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3312,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3312,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3309,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3310,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 33,Unit 3305,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3402,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3401,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3401,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3406,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3406,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3410,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3411,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3409,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3408,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3408,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3412,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3412,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 34,Unit 3405,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 35,Unit 3502,BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 35,Unit 3506,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 35,Unit 3506,GUEST BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
Level 35,Unit 3508,MASTER BEDROOM,"Visual alarm box: location secure, wires pulled, ring depth",Optima
